favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
4,Twitter for iPhone,@RocketContest Congratulations Creekview! Job well done. #TARC2018,RocketContest,False,Sat May 12 22:19:26 +0000 2018,1,995428262682783745
2,Facebook,Mike Haire and Mike Collier of Cubic Global Defense chat with 10News – ABC San Diego KGTV regarding job... https://t.co/sgucxTWyEk,,False,Wed Nov 02 17:13:25 +0000 2016,4,793863597176696832
1,Twitter for iPhone,Our robot arms are a hit with the kids at EXPO Day! #CubicLovesSTEM @LoveSTEMSD https://t.co/PEBguroWFl,,False,Sat Mar 04 20:42:24 +0000 2017,1,838127509866586112
2,Twitter for iPhone,Getting closer to our announcement...any ideas!?! All 🤚🏼🖐🏾on deck from our Communications Team 👯‍♀️🕴🏻🕺🏼!… https://t.co/g79Z3gGgfh,CubicCorp,False,Tue Jul 16 18:56:42 +0000 2019,0,1151204023476850688
12,Twitter Web Client,Cubic's GATR Antenna deployed to St. John. #DisasterRelief #HurricaneRecovery Story: https://t.co/W4isSsS7ww https://t.co/IPsNWIREo3,,False,Mon Sep 25 16:45:37 +0000 2017,8,912357434114449409
6,Sprout Social,"We make the world better through innovation, technology solutions and world-class services in defense, security and… https://t.co/uxI8zdAPPO",,False,Mon Mar 12 09:15:05 +0000 2018,3,973125215306821632
10,Sprout Social,"With nearly 9,000 employees, our diverse team and family-oriented culture is what fosters our success.  #WeAreCubic… https://t.co/KChqDFKodu",,False,Mon Mar 19 14:15:11 +0000 2018,2,975737452211077120
0,Facebook,"Walter J. Zable founded Cubic in 1951 as a small electronics storefront. In 1963, we moved to our first new... https://t.co/w11mX2gOEP",,False,Fri Jun 23 16:30:10 +0000 2017,0,878289086502522880
0,Twitter for Android,"In celebration of #EarthMonth, @CubicCorp also held an #EarthFair and offered some friendly tips to our employees! https://t.co/REtlWV2BX9",,False,Thu Apr 28 20:38:45 +0000 2016,1,725786351140921344
0,Hootsuite,Cubic awarded follow-on #contract from the @usairforce Expeditionary Center to support its Advisor Academic Services https://t.co/l3SnrFqHJy,,False,Mon Jul 18 16:01:33 +0000 2016,0,755070008804380681
4,Twitter for iPhone,@JPatrice4080 @SalGiametta @Kevin_Faulconer @TimesofSanDiego https://t.co/ILuNfc9nF2,JPatrice4080,False,Wed Jul 17 15:10:39 +0000 2019,0,1151509524202831879
5,Twitter for iPhone,We ❤️ #STEM. #loveSTEMsd https://t.co/XJW0YKwT3e,,False,Sat Mar 02 17:46:44 +0000 2019,0,1101901665991561217
1,Twitter for iPhone,#cubelife // #Interns in #SanDiego having some “Cubic Career Conversations”. #wearecubic #madeinSD #internships https://t.co/JmJ1WUkSQF,,False,Wed Jul 31 01:53:38 +0000 2019,0,1156382378698387456
3,Twitter for iPhone,All hands on deck at the Sydney office. Covering everything from #NextCity and goal2020. #wearecubic… https://t.co/hqdQskY5qw,,False,Thu Mar 14 02:59:20 +0000 2019,1,1106027002140741637
0,Twitter for iPhone,Thrilled to be your sponsor! Tee up! https://t.co/mEjSMIgwMl,,False,Mon Mar 26 17:47:33 +0000 2018,0,978327610659782657
4,Twitter Web Client,#diversitysummit // Let's encourage and support ways in which businesses can become more involved in #NewYork’s pro… https://t.co/5th6hAQuZT,,False,Thu Mar 21 18:39:31 +0000 2019,0,1108800319968800768
2,Sprout Social,"""In life and in business, purpose is key to progress."" - Brad Feldmann, CEO. Read more here:… https://t.co/ObeTqU4ztF",,False,Mon Jan 21 07:24:01 +0000 2019,0,1087249442196070401
1,Twitter Web Client,Happy #PresidentsDay! https://t.co/HQXegCWcks,,False,Mon Feb 20 18:51:35 +0000 2017,0,833750967724040192
13,Hootsuite,UK Prime Minister Maggie Thatcher using @CubicTS Singapore ticketing system in the 1980's.  #FlackbackFriday https://t.co/WQO07dEIs9,,False,Fri Nov 24 17:01:16 +0000 2017,6,934104644422430721
1,Hootsuite,@CubicTS to Discuss Real-Time #Data &amp; #Payment Solutions for #Multimodal #Transportation @EuroBusForum https://t.co/PPuSFFzKkF #EuroBusForum,CubicTS,False,Thu Jun 23 07:05:09 +0000 2016,2,745875322726395905
6,Twitter Web Client,#TopGun2 is coming! Did you know: Cubic developed the #TopGun air combat training system featured in the original m… https://t.co/gY9J9Pbdjj,,False,Wed May 24 15:57:26 +0000 2017,4,867409212975992834
3,Sprout Social,Why D&amp;I should be a priority for business leaders #diversity #inclusion https://t.co/3NrHcZE5zi https://t.co/DjdmudRy3D,,False,Mon Mar 04 07:24:01 +0000 2019,1,1102469732580634624
10,Sprout Social,"As a global company, we are always ""on""  and we are committed to our vision of Winning the Customer. Meet Karen Bal… https://t.co/C8VxHohHTi",,False,Mon Dec 03 19:26:03 +0000 2018,3,1069674139139629056
2,Facebook,"""The Army's new inflatable satellite terminal may look like a giant beach ball, but this unique versatile... https://t.co/8y7PJmchwL",,False,Wed Nov 16 19:10:56 +0000 2016,0,798966601093615616
3,Sprout Social,"#CEOInsights from Brad Feldmann for your #TuesdayThoughts: ""Ask really good questions. The simplest questions are o… https://t.co/xQ2kH747L5",,False,Tue Jul 10 05:15:01 +0000 2018,1,1016551342691766272
3,Twitter Web Client,One Cubic in action. Our defense and transportation teams are together at the #WithYouWithMe Veterans’ Career Fair… https://t.co/5k4iwALIXy,,False,Fri Jun 08 04:50:02 +0000 2018,1,1004948644515143682
