favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
22,Twitter for iPhone,"""We work on breakthrough technologies to fill the void in today’s solution set ... such as next-generation biofuels… https://t.co/31DLBZ5Ezo",,False,Wed May 29 14:45:14 +0000 2019,12,1133746124022603776
219,Twitter Web Client,Our new partnership with @Microsoft uses cloud technology that collects real-time data across hundreds of miles. Th… https://t.co/TcVkZX0Yh9,,False,Fri Feb 22 17:00:21 +0000 2019,81,1098990892885643265
87,Twitter Web Client,"Find out what Jing Ning, XTO operations engineer, loves most about her job in the Permian Basin. https://t.co/gUVoUTnl6N",,False,Thu Jul 11 14:21:02 +0000 2019,19,1149322713712013312
141,Twitter Web Client,"XTO has close to 800 employees in the Permian Basin. See how Claire Lafferty, operations engineer, is passionate ab… https://t.co/iRfLK9BP50",,False,Tue Jun 11 15:41:51 +0000 2019,28,1138471413998915591
123,Twitter Web Client,"This National Safety Month, take a look at why safety for our employees is our top priority. https://t.co/Z7nCO3YR7O",,False,Fri Jun 14 18:54:01 +0000 2019,35,1139606939594305538
96,Twitter Web App,"Our butyl rubber keeps tires inflated longer, so this video could go on forever. #SoothingScience https://t.co/lPrEcf7xcO",,False,Thu Jul 25 14:35:42 +0000 2019,15,1154399833224077313
170,Twitter Web App,We’re making our first entry into electric motorsports by providing high-performance lubricants and fluids for Pors… https://t.co/AIJO4HHqjb,,False,Mon Sep 09 13:35:33 +0000 2019,41,1171054535512604672
264,Twitter Web Client,"How do algae grow differently from plants? They thrive in salty water, a condition ideal for turning algae into a l… https://t.co/XWrAz4cohc",,False,Tue Nov 13 14:54:28 +0000 2018,69,1062358035853664257
143,Twitter Web Client,Carbon capture and storage (CCS) takes CO2 from the atmosphere and stores it underground. See how this technology i… https://t.co/Hzr1qk3sHe,,False,Wed Mar 27 14:30:13 +0000 2019,66,1110911909073686528
121,Twitter Web Client,.@ImperialOil to apply new technologies to reduce greenhouse gas emissions intensity. https://t.co/D9uYGfhKDd https://t.co/AFtwW7gn7o,,False,Tue Aug 28 18:47:47 +0000 2018,32,1034512888566898689
187,Twitter Web Client,"Our fuel-saving technologies like synthetic lubricants, tire-liners and advanced plastics add up to huge savings at… https://t.co/kJgvqxQ7yx",,False,Fri Aug 10 16:30:43 +0000 2018,45,1027955413541638144
61,Twitter Web Client,"Things get a little thicker during the winter, including your motor oil. Here’s how @Mobil1 Annual Protection’s syn… https://t.co/IRa2bj0VGH",,False,Thu Jan 10 15:01:54 +0000 2019,23,1083378404324458496
491,Twitter Web App,The global population is projected to grow from 7.5 billion to 9.2 billion by 2040. How will this affect energy dem… https://t.co/RtEY3NJUIO,,False,Wed Aug 28 12:44:51 +0000 2019,151,1166693125798150145
85,Twitter Web Client,"We’re at #Think2019 this week, where our own Devin Miller discussed our journey with @IBM to provide a better exper… https://t.co/5PoFrovPJl",,False,Fri Feb 15 15:52:09 +0000 2019,10,1096437012280807430
40,Twitter Web Client,"ExxonMobil’s Shawn Emerson Simmons, PhD, joined our CEO Darren Woods to announce our sponsorship of the Smithsonian… https://t.co/hq0CFFRuPS",,False,Thu Mar 14 17:24:55 +0000 2019,12,1106244829829349376
186,Twitter Web Client,"In our Corporate Strategic Research Lab’s 50-year history, a significant breakthrough is our advancement in the but… https://t.co/j2WdPF8UGt",,False,Thu Sep 06 16:11:45 +0000 2018,46,1037735112295768065
171,Twitter Web Client,"This #LaborDay, we celebrate our dedicated employees across the globe. Thank you for your hard work and commitment. https://t.co/zoQvBU9SU1",,False,Mon Sep 03 17:09:10 +0000 2018,50,1036662396495036416
39,Twitter Web Client,A cold draft can put a damper on a night in. Here’s a tip on how to stay warm while saving energy. https://t.co/GX2KPcn71K,,False,Thu Mar 07 16:32:48 +0000 2019,9,1103695001362579458
44,Twitter Web Client,How are engineers like Jamie #breakingboundaries? By thinking big. #WE18 👩‍🔬 https://t.co/tHQKxnA45l,,False,Thu Oct 18 23:26:39 +0000 2018,9,1053064848148439040
391,Twitter Web Client,Today we increased our estimate of the discovered recoverable resources for Stabroek Block offshore Guyana to more… https://t.co/TCiZnQXw8W,,False,Mon Jul 23 12:02:39 +0000 2018,176,1021364969366056960
119,Twitter Web Client,"ExxonMobil Chairman &amp; CEO speaks at World Gas Conference 2018

https://t.co/WVOLNImAUW",,False,Tue Jun 26 19:46:59 +0000 2018,51,1011697349536645121
314,Twitter Web Client,"We’ve partnered with @GlobalThermo, which is developing a way to catch carbon dioxide straight from the atmosphere… https://t.co/elxkxlDPhr",,False,Thu Jun 27 13:13:00 +0000 2019,97,1144232159684780033
