favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
1,TweetDeck,---&gt; https://t.co/KHwQxmSmBC,,False,Tue Jan 30 17:54:05 +0000 2018,1,958397920218247169
4,TweetDeck,"More coverage of We Are Still In statement supporting Paris Accord, signed by Edison:
via @businessinsider 
https://t.co/lC03VDC2nW via @sai",,False,Tue Jun 06 17:51:17 +0000 2017,4,872148904820613120
4,TweetDeck,"Pizarro: “New technical solutions are becoming available, such as data analytics, machine learning, artificial inte… https://t.co/A47N2ly6Rq",,False,Tue Aug 21 15:25:17 +0000 2018,0,1031925210738393088
8,TweetDeck,Engineers Empower Girls to Pursue Engineering: @SCE now accepting applications for its 2019 summer internship progr… https://t.co/ky1f3lNMSw,,False,Mon Feb 25 18:20:43 +0000 2019,8,1100098281751736320
1,TweetDeck,@vixenlala Please follow @SCE for outage updates. Thank you!,vixenlala,False,Fri Aug 11 00:20:04 +0000 2017,0,895801956156850176
6,TweetDeck,&gt;&gt; https://t.co/aSrSvZMP1X,,False,Fri Oct 13 20:46:00 +0000 2017,0,918940909399564288
5,TweetDeck,"Amid Heat Wave, @SCE Crews Monitor Wildfires https://t.co/dFADaEBGWB https://t.co/Sv1cBM8fJk",,False,Fri Jun 23 16:59:16 +0000 2017,5,878296407219687424
3,TweetDeck,Meet Our 2018 Edison Scholars https://t.co/GTCUnAiAXb https://t.co/DRdE4SZ1tu,,False,Tue Apr 03 15:17:00 +0000 2018,0,981188826709159938
1,TweetDeck,&gt; https://t.co/9p2ufFoHGT,,False,Fri Aug 18 16:47:20 +0000 2017,0,898587126186385408
1,TweetDeck,---&gt; https://t.co/MvhpnZPCrn,,False,Fri Oct 06 21:20:07 +0000 2017,0,916412778713247745
5,TweetDeck,"Pizarro: ""My philosophy for building an exceptional business is simple: Hire, retain and promote exceptional people… https://t.co/UQh7oVBrEJ",,False,Wed Feb 28 18:03:13 +0000 2018,1,968909468229517314
1,TweetDeck,Moved up to #8 this year. https://t.co/9Gg6624wQI,,False,Tue Feb 13 17:25:08 +0000 2018,0,963464066432884736
0,TweetDeck,Proud for @SCE partnership in this effort: @LACIncubator Roadmap to Accelerate Zero Emissions Transportation by Tim… https://t.co/q4auWCvHDb,,False,Tue Sep 11 21:28:28 +0000 2018,0,1039626755051409408
1,TweetDeck,Edison International is proud to stand with more than 115 industry leaders representing every sector of the U.S. ec… https://t.co/Ai5yCpMxcJ,,False,Thu Jan 11 17:44:02 +0000 2018,0,951510023238189058
0,TweetDeck,---&gt; https://t.co/ScGGZAzSkY,,False,Fri May 11 17:10:05 +0000 2018,0,994988025804275712
1,TweetDeck,@GreenBayGeorge Thank you for contacting us. Please follow @SCE for outage updates.,GreenBayGeorge,False,Thu Sep 21 23:49:14 +0000 2017,0,911014488588947457
5,TweetDeck,Successful Women Entrepreneurs Embrace #EnergyEfficiency https://t.co/6OtzSaq4Ro https://t.co/8wBFehqKE2,,False,Fri Jun 02 17:16:41 +0000 2017,1,870690646050324481
1,TweetDeck,"Amid Record Heat This Week, State Calls Second Flex Alert for Today
https://t.co/bryJlKnuBY https://t.co/Qyg8RonL75",,False,Fri Sep 01 15:50:08 +0000 2017,0,903646160966922240
1,TweetDeck,&gt; https://t.co/CJ5YmC5nhK,,False,Thu May 04 17:06:24 +0000 2017,0,860178810255187968
0,TweetDeck,"Cerritos Student Scores $40,000 Edison Scholarship https://t.co/uIHG1lQLQ6 https://t.co/XXWl2GGErc",,False,Mon Mar 25 16:59:55 +0000 2019,0,1110224806899675136
2,TweetDeck,---&gt; https://t.co/jiiMO4gKnu,,False,Thu Mar 01 17:53:19 +0000 2018,0,969269363739013121
7,TweetDeck,---&gt; @SCE Named No. 1 Solar Utility in U.S. for Second Year in a Row https://t.co/7lwGkFiB3q,,False,Wed Apr 26 19:50:14 +0000 2017,4,857320936357249025
